manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᠵᠠᠰᡝ ᠵᡝᠴᡝᠨ ᡳ ᡨᡠᡧᠠᠨ ᡩᡝ ᠠᠨᡳᠶᠠ ᡤᠣᡳᡩᠠᡥᠠ,jase jecen i tuSan de aniya goidaha,久任封疆。,6,838,838c
ᠵᠠᠰᡝ ᠵᡝᠴᡝᠨ ᡳ ᡨᡠᡧᠠᠨ ᡩᡝ ᠪᠠᡳᡨᠠᠯᠠᡥᠠ,jase jecen i tuSan de baitalaha,简任封圻。,6,838,838c
ᠵᠠᠰᡝ ᡤᡳᠶᡡᠨ ᡳ ᡴᠠᡵᡠᠨ ᠵᡠᠴᡝ,jase giy@n i karun juce,边郡亭堠。,6,838,838c
ᠵᠠᠰᡝ ᡥᡝᡧᡝᠨ,jase heSen,疆界。,6,838,838c
ᠵᠠᠰᡝ ᡨᡠᠴᡳᡵᡝ ᡨᡝᠮᡤᡝᡨᡠ ᠠᡶᠠᡥᠠ,jase tucire temgetu afaha,出关口票。,6,838,838b
ᠵᠠᠰᡝ ᡨᡠᠴᡳᡶᡳ ᡴᠠᡳᠴᡳ ᠠᠴᠠᠮᠪᡳ,jase tucifi kaici acambi,出口会哨。,6,838,838b
ᠵᠠᠰᡝ ᡩᡠᡴᠠ,jase duka,边门。,6,838,838c
ᠵᠠᠰᡝ ᡶᡠᡵᡩᠠᠨ,jase furdan,边关。,6,838,838c
ᠵᠠᠰᡝᠯᠠᠮᠪᡳ,jaselambi,〔不及〕①划界，立界，划分界线。②立营寨： te Su gurun i cooha moo i jaselame ing ilihabi 今蜀兵树栅连营。,6,838,838c
ᠵᠠᠰᡝᡳ ᠠᠮᠠᡵᡤᡳ ᡶᡳᠶᡝᠯᡝᠩᡤᡠ,jasei amargi fiyelenggu,〈动〉北树鸡，此禽比树鸡小，出于边外。,6,838,838a
ᠵᠠᠰᡝᡳ ᠪᠠ,jasei ba,边境。,6,838,838b
ᠵᠠᠰᡝᡳ ᠪᠠᡳᡨᠠ,jasei baita,边务。,6,838,838b
ᠵᠠᠰᡝᡳ ᠪᠠᡳᡨᠠ ᡨᠣᡥᠣᡵᠣᡵᠣ ᡠᠨᡩᡝ,jasei baita tohororo unde,边虞未宁。,6,838,838b
ᠵᠠᠰᡝᡳ ᠪᠠ ᡳ ᡳᡵᡤᡝᠨ ᡩᡝ ᡴᡝᠰᡳ ᡳᠰᡳᠪᡠᠮᠪᡳ,jasei ba i irgen de kesi isibumbi,泽溥边氓。,6,838,838b
ᠵᠠᠰᡝᡳ ᠪᠠ ᡳ ᡶᡠᠩᠯᡠ,jasei ba i funglu,边俸。,6,838,838b
ᠵᠠᠰᡝᡳ ᠰᡝᡵᡝᠮᡧᡝᠨ,jasei seremSen,边防。,6,838,838b
ᠵᠠᠰᡝᡳ ᠵᠠᡴᠠᡳ ᡳᡵᡤᡝᠨ,jasei jakai irgen,沿边之民，系旧清语， jasei biturame irgen 之意。,6,838,838b
ᠵᠠᠰᡝᡳ ᠵᠠᡴᠠᡵᠠᠮᡝ ᠪᠠᠪᡝ ᠠᡴᡩᡠᠯᠠᠮᡝ ᡨᡠᠸᠠᡴᡳᠶᠠᠮᠪᡳ,jasei jakarame babe akdulame tuwakiyambi,固守沿边地方。,6,838,838b
ᠵᠠᠰᡝᡳ ᠵᠣᠪᠣᠯᠣᠨ,jasei jobolon,边患。,6,838,838b
ᠵᠠᠰᡝᡳ ᡝᡵᡤᡳ,jasei ergi,边庭。,6,838,838a
ᠵᠠᠰᡝᡳ ᡠᠨᡩᡠᡵᡳ,jasei unduri,沿边，系旧清语， jasei biturame 之意。,6,838,838b
ᠵᠠᠰᡝᡳ ᡥᠠᡶᠠᠨ,jasei hafan,〈官〉封人，即古管边界官名。,6,838,838b
ᠵᠠᠰᡝᡳ ᡥᠣᠯᡩᠣᠨ,jasei holdon,塞烟。,6,838,838b
ᠵᠠᠰᡝᡳ ᡥᠣᠯᡩᠣᠨ ᡳ ᡨᡠᠸᠠ,jasei holdon i tuwa,边烽。,6,838,838b
ᠵᠠᠰᡝᡳ ᡨᡠᠯᡝ,jasei tule,口外，塞外。,6,838,838b
ᠵᠠᠰᡝᡳ ᡩᡠᡴᠠᡳ ᠵᠠᠩᡤᡳᠨ,jasei dukai janggin,〈官〉关口守尉，即各省驻防八旗官名，秩六品。,6,838,838b
ᠵᠠᠰᡝᡳ ᡶᡳᡴᡨᡠ ᠪᡝ ᡠᠮᡝ ᡩᡝᡴᡩᡝᠪᡠᡵᡝ,jasei fiktu be ume dekdebure,毋启边衅。,6,838,838b
ᠵᠠᠰᡝ ᡳ ᠵᡝᡴᡠ,jase i jeku,边饷。,6,838,838a
ᠵᠠᠰᡝ ᡳ ᡥᡡᠯᡥᠠᡳ ᠮᡝᠵᡳᡤᡝ,jase i h@lhai mejige,边惊，边塞的贼讯。,6,838,838a
ᠵᠠᠰᡝ ᡳ ᡨᡠᠯᡝ ᡝᠯᡥᡝ ᡝᡴᡳᠰᠠᡴᠠ ᡳ ᠠᡵᠪᡠᠨ ᡩᡠᡵᠰᡠᠨ,jase i tule elhe ekisaka i arbun dursun,边外安静情形。,6,838,838a
ᠵᠠᠰᡳᠮᠪᡳ,jasimbi,〔及〕①寄，寄送。②托捎，托带。,6,839,839a
ᠵᠠᠰᡳᡤᠠᠨ,jasigan,〔名〕信，信札，信件，书信。,6,839,839a
ᠵᠠᠰᡳᡤᠠᠨ ᠪᡳᡨᡥᡝ,jasigan bithe,尺牍，书信。,6,839,839a
ᠵᠠᠰᡳᡤᠠᠨ ᡝᠯᠴᡳᠨ ᠵᡳᠮᡝ ᡤᡝᠨᡝᠮᠪᡳ,jasigan elcin jime genembi,信使往来。,6,839,839a
ᠵᠠᠰᡳᡤᠠᠨ ᡳ ᠪᡳᡨᡥᡝ ᠠᡵᠠᡶᡳ ᠪᡝᠨᡝᠮᠪᡳ,jasigan i bithe arafi benembi,贻书荐送，指官员之间写信荐举私人或馈送礼物。,6,839,839a
ᠵᠠᠰᡳᡥᡳᠶᠠ,jasihiya,〔名〕〈动〉截雨，飞禽名， g@wasihiya 别名之一。,6,839,839a
ᠵᠠᠴᡳ,jaci,〔副〕甚，太，非常。,6,846,846a
ᠵᠠᠴᡳ ᠠᡳᠨᠠᠮᡝ ᡩᡠᠯᡝᠮᡧᡝᠮᡝ ᠣᡳᡥᠣᡵᡳᠯᠠᡥᠠᡳ ᡥᡝᠣᠯᡝᡩᡝᡥᡝᠪᡳ,jaci ainame dulemSeme oihorilahai heoledehebi,殊属疲玩，又作 jaci ainame dulemSeme heoledembi。,6,846,846a
ᠵᠠᠴᡳ ᠣᡥᠣᡩᡝ,jaci ohode,动不动的口气，若何时候的口气。,6,846,846a
ᠵᠠᠴᡳ ᠣᡳᡥᠣᡵᡳᠯᠠᠮᡝ ᡥᡝᠣᠯᡝᡩᡝᡥᡝᠪᡳ,jaci oihorilame heoledehebi,殊属懈弛。,6,846,846a
ᠵᠠᠴᡳ ᠪᡠᡴᠰᡠᡵᡳᠯᠠᠮᡝ ᡤᠠᠮᠠᠮᠪᡳ,jaci buksurilame gamambi,殊涉颟顸。,6,846,846a
ᠵᠠᠴᡳ ᠯᠠᡵᡤᡳᠨ ᠰᡠᠪᠰᡳ,jaci largin subsi,事涉分扰。,6,846,846a
ᠵᠠᠴᡳ ᠴᠣᡴᡨᠣ ᠪᠠᠯᠠᠮᠠ,jaci cokto balama,甚属狂妄。,6,846,846a
ᠵᠠᠴᡳ ᡠᠪᡳᠶᠠᡩᠠ,jaci ubiyada,甚属可恶。,6,846,846a
ᠵᠠᠴᡳ ᡥᡡᡩᡠᠨ ᠵᠠᠴᡳ ᡥᠠᡥᡳ,jaci h@dun jaci hahi,太骤太速。,6,846,846a
ᠵᠠᠴᡳ ᡧᡠᠸᡝ ᡨᠣᠣᡴᠠᠪᡠᠮᠪᡳ,jaci Suwe tookabumbi,率意迟误。,6,846,846a
ᠵᠠᠴᡳ ᡨᡝᡳᠰᡠ ᠠᡴᡡ,jaci teisu ak@,殊属非分。,6,846,846a
ᠵᠠᠴᡳ ᡩᠠᠪᠠᠯᡳ,jaci dabali,过甚。,6,846,846a
ᠵᠠᠴᡳ ᡴᡝᡳᡴᡝᡩᡝᠮᡝ ᠶᠠᠪᡠᠮᠪᡳ,jaci keikedeme yabumbi,过于苛细。,6,846,846a
ᠵᠠᠴᡳ ᡶᡝᠯᡝᡥᡠᡩᡝᠮᠪᡳ,jaci felehudembi,殊属冒昧。,6,846,846a
ᠵᠠᠴᡳ ᡶᡳᠶᠣᡴᠣᡵᠣᡥᠠᡴᡡ ᠰᡝᠮᡝᠣ,jaci fiyokorohak@ semeo,不綦诞乎。,6,846,846b
ᠵᠠᠴᡳᠨ,jacin,〔数〕（兄弟子孙等之间排列顺序中的）第二、次、仲。,6,846,846b
ᠵᠠᠴᡳᠨ ᠠᡥᡡᠨ,jacin ah@n,仲兄。,6,846,846b
ᠵᠠᠴᡳᠨ ᠵᡠᡳ,jacin jui,次子。,6,846,846b
ᠵᠠᠵᠠᠨᠠᠮᠪᡳ,jajanambi,〔及、不及〕① jajambi 的方向态。②群集，麇集，聚集，拥集。③（马尾、船只等）相接，衔接。,6,846,846b
ᠵᠠᠵᠠᠮᠪᡳ,jajambi,〔及〕背，背负。,6,846,846b
ᠵᠠᠵᡠᡵᡳ,jajuri,〔名〕茂密的树丛，稠密丛生的树木。,6,846,846b
ᠵᠠᠵᡠᡵᡳᠨᠠᠮᠪᡳ,jajurinambi,〔不及〕林木稠密丛生。,6,846,846b
ᠵᠠᠵᡳ,jaji,〔感〕啧啧，赞美或哄孩子声。,6,846,846b
ᠵᠠᠵᡳᠨ,jajin,〔名〕（五谷、干草等的）长垛。,6,846,846b
ᠵᠠᠵᡳᠨ ᠶᠠᠯᡳ,jajin yali,腮颊肉，脸子肉。,6,846,846b
ᠵᠠᠵᡳᠮᠪᡳ,jajimbi,〔及〕堆垒，堆积，堆垛。,6,846,846b
ᠵᠠᠵᡳᠯᠠᠮᠪᡳ,jajilambi,〔及〕（把五谷、干草等的）堆成长垛。,6,846,846b
ᠵᠠᠵᡳᡤᡳ,jajigi,〔名〕〈动〉翘头鲌，一种细鳞的贵重鱼。,6,846,846b
ᠵᠠᠶᠠ,jaya,〔名〕桦皮船。,6,846,846b
ᠵᠠᠶᠠᠨ,jayan,〔名〕牙关。,6,846,846b
ᠵᠠᠶᠠᠨ ᠵᠣᠩᡴᡡ,jayan jongk@,牙关紧闭。,6,846,846c
ᠵᠠᠶᠠᠨ ᡳ ᡥᡡᠰᡠᠨ,jayan i h@sun,牙关劲。,6,846,846b
ᠵᠠᠶᠠᠮᠪᡳ,jayambi,〔及〕①卸下颏，剖开腭骨。②咬紧牙关。,6,846,846c
ᠵᠠᡤᠠᠰᡠ,jagasu,〔名〕〈地〉扎哈苏。,6,835,835b
ᠵᠠᡤᠠᠰᡠ ᡥᠣᡨᠣᠨ,jagasu hoton,〈地〉扎哈苏城，在黑龙江一带。,6,835,835b
ᠵᠠᡤᡠᡵᡳ ᡨᡠᠩᡴᡝᠨ,jaguri tungken,渣鼓，一种两头大腰细的鼓名。,6,846,846c
ᠵᠠᡥᠠ,jaha,〔名〕刀船，即整木挖做的小艇。,6,835,835b
ᠵᠠᡥᠠᠯᠠ,jahala,〔形〕杂毛的（马），绣脖子的（马）。,6,835,835c
ᠵᠠᡥᠠᠯᡨᡠ,jahaltu,〔形〕有杂毛的。,6,835,835c
ᠵᠠᡥᠠᠯᡨᡠ ᠰᡳᡵᡤᠠ,jahaltu sirga,①绣脖污白毛的。②绣脖灰毛的。,6,835,835c
ᠵᠠᡥᠠᠰᡠ ᠨᠣᠣᡵ ᡴᠠᡵᡠᠨ,jahasu noor karun,〈地〉扎哈苏淖尔卡伦，夏设，西南至策克德克果勒八十里，隶塔尔巴哈台参赞大臣。,6,835,835b
ᠵᠠᡥᠠᠴᡳᠨ,jahacin,〔名〕扎哈沁（部），其牧地在科布多城南，东与喀尔喀、南与巴尔库勒、西与阿勒泰乌梁海、北与喀尔喀屯田兵官厂连界。,6,835,835c
ᠵᠠᡥᠠᡵᡳ,jahari,〔名〕碎石子，砾石。,6,835,835c
ᠵᠠᡥᠠᡵᡳ ᠨᠣᠩᡤᡳᠮᡝ ᠮᠠᡴᡨᠠᠮᠪᡳ,jahari nonggime maktambi,添抛碎石。,6,835,835c
ᠵᠠᡥᠠᡵᡳ ᠸᡝᡥᡝ,jahari wehe,碎石，顽石，砾石。,6,835,835c
ᠵᠠᡥᠠᡵᡳ ᡩᠠᠯᠠᠩᡤᠠ,jahari dalangga,乱石坝。,6,835,835c
ᠵᠠᡥᠠᡵᡳ ᡶᡠᡥᡝᡧᡝᠮᡝ ᠶᠣᠩᡤᠠᠨ ᡩᡝᠶᡝᠮᠪᡳ,jahari fuheSeme yonggan deyembi,走石扬沙。,6,835,835c
ᠵᠠᡥᡡᡩᠠᡳ,jah@dai,〔名〕船，舟，又音译作 cuwan。,6,835,835c
ᠵᠠᡥᡡᡩᠠᡳ ᠪᡝ ᡤᡝᠶᡝᠮᡝ ᡩᠠᠪᠴᡳᡴᡡ ᠪᡝ ᠪᠠᡳᠮᠪᡳ,jah@dai be geyeme dabcik@ be baimbi,刻舟求剑。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᠰᡳᠨᡩᠠᡵᠠ ᠪᠠ,jah@dai sindara ba,船坞。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᠰᡳᡵᠠᠨ ᠰᡳᡵᠠᠨ ᡳ ᠯᠠᡴᠴᠠᡵᠠᡴᡡ,jah@dai siran siran i lakcarak@,舳舻衔接，舳舻相继。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᠴᡳ ᡝᠪᡠᠪᡠᡶᡳ ᠨᡳᠶᡝᠴᡝᠮᡝ ᡨᠣᠣᡩᠠᠪᡠᠮᠪᡳ,jah@dai ci ebubufi niyeceme toodabumbi,起卸赔补。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᠸᡝᡳᡥᡠ,jah@dai weihu,风樯，舟楫。,6,836,836c
ᠵᠠᡥᡡᡩᠠᡳ ᡝᠪᡠᠪᡠᡵᡝ ᠪᠠ,jah@dai ebubure ba,水次，码头。,6,835,835c
ᠵᠠᡥᡡᡩᠠᡳ ᡝᠪᡠᠪᡠᡵᡝ ᠪᠠᡳ ᡩᠠᠯᠠᡥᠠ ᠨᡳᠶᠠᠯᠮᠠ,jah@dai ebubure bai dalaha niyalma,船准头，码头上的首领。,6,835,835c
ᠵᠠᡥᡡᡩᠠᡳ ᡝᠪᡠᠪᡠᡵᡝ ᠪᠠ ᡳ ᡩᠠ,jah@dai ebubure ba i da,埠头，码头的头头。,6,835,835c
ᠵᠠᡥᡡᡩᠠᡳ ᡠᡧᠠᡵᠠ ᡥᡡᠰᡠᠨ,jah@dai uSara h@sun,纤夫。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᡠᡧᠠᡵᠠ ᡶᡠᡨᠠ,jah@dai uSara futa,▲绳，纤索。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᡠᡧᠠᡵᠠ ᡶᡠᡨᠠ ᠮᡝᠩᡤᡠᠨ,jah@dai uSara futa menggun,▲羡，纤索银两。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᡤᡳᠶᠠᠯᠠᠨ,jah@dai giyalan,船舱。,6,836,836c
ᠵᠠᡥᡡᡩᠠᡳ ᡤᡳᠶᠠᠯᠠᠨ ᡩᡝ ᠰᡝᡴᡨᡝᡵᡝ ᡩᡝᡵᡥᡳ ᡳ ᠮᡝᠩᡤᡠᠨ,jah@dai giyalan de sektere derhi i menggun,铺舱席片银两。,6,836,836c
ᠵᠠᡥᡡᡩᠠᡳ ᡥᡡᡶᡠᠪᡠᡶᡳ ᠵᡠᠯᡝᠰᡳ ᡳᠪᡝᠮᡝ ᠮᡠᡨᡝᡵᠠᡴᡡ,jah@dai h@fubufi julesi ibeme muterak@,船滞难行。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᡧᡠᡵᡠᠮᡝ ᠶᠠᠪᡠᡵᡝ ᡩᡝ ᡤᠣᡳᠴᡠᡴᠠ ᠪᠠᠪᡳ,jah@dai Surume yabure de goicuka babi,有碍船行。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᡧᡠᡵᡠᡵᡝ ᠨᡳᠶᠠᠯᠮᠠ,jah@dai Surure niyalma,水手。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᡧᡠᡵᡠᡵᡝ ᠪᡝ ᡨᡝᠮᡧᡝᡵᡝ ᠵᠠᠯᡳᠨ ᡶᡳᡴᡨᡠ ᠪᠠᡳᠮᠪᡳ,jah@dai Surure be temSere jalin fiktu baimbi,争驾起衅。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᡩᠠᠰᠠᡵᠠ ᡶᠠᡴᠰᡳ,jah@dai dasara faksi,艌匠，指修船的匠人。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᡳᠯᡳᡵᡝ ᠪᠠ ᡳ ᠴᠠᠯᡳᠶᠠᠨ ᡳ ᠮᡝᠩᡤᡠᠨ,jah@dai ilire ba i caliyan i menggun,埠饷。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᡳᠯᡳᡵᡝ ᠪᠠ ᡳ ᠴᡳᡶᡠᠨ,jah@dai ilire ba i cifun,埠税。,6,836,836b
ᠵᠠᡥᡡᡩᠠᡳ ᡳᠯᡳᡵᡝ ᠪᠠ ᡳ ᡥᡡᡩᠠᡳ ᠨᡳᠶᠠᠯᠮᠠ,jah@dai ilire ba i h@dai niyalma,= jah@dai ebubure ba i da,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡶᡝᡴᡠᠮᠪᡳ,jah@dai fekumbi,跳船，指水战时跳上敌船。,6,836,836c
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᠠᡤᡡᡵᠠ,jah@dai i ag@ra,贡具，船具，指船只上所用器具。,6,835,835c
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᠪᠠᡳᡨᠠ ᡳᠴᡳᡥᡳᠶᠠᡵᠠ ᠪᠠ,jah@dai i baita icihiyara ba,船务。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᠪᡝᠶᡝ ᠮᡠᡴᡝ ᠰᠠᠪᡩᠠᠮᠪᡳ,jah@dai i beye muke sabdambi,船身渗漏。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᠪᡝᠶᡝ ᠮᡠᡴᡝ ᡩᡝ ᡩᠣᠰᡳᡴᠠᠩᡤᡝ ᡠᠮᡝᠰᡳ ᡧᡠᠮᡳᠨ,jah@dai i beye muke de dosikangge umesi Sumin,船身吃水较重。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᠴᡳᡶᡠᠨ ᡳ ᡶᡠᠯᡠ ᡨᡠᠴᡳᡴᡝ ᠮᡝᠩᡤᡠᠨ,jah@dai i cifun i fulu tucike menggun,船抄羡余，船税的多余银两。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡝᠵᡝᠨ,jah@dai i ejen,船家，船主。,6,835,835c
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡠᠨᠴᡝᡥᡝᠨ ᠪᡝ ᡨᡠᠸᠠᠨᠴᡳᡥᡳᠶᠠᡵᠠ ᠨᡳᠶᠠᠯᠮᠠ,jah@dai i uncehen be tuwancihiyara niyalma,船公，舵公，舵手。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡠᠨᠴᡝᡥᡝᠨ ᡨᡠᠸᠠᠨᠴᡳᡥᡳᠶᠠᡴᡡ ᠵᠠᡶᠠᡵᠠ ᠨᡳᠶᠠᠯᠮᠠ,jah@dai i uncehen tuwancihiyak@ jafara niyalma,船公，舵公。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡠᠵᡠ ᠪᡝ ᡨᡠᠸᠠᠨᠴᡳᡥᡳᠶᠠᡵᠠ ᡠᠨᠴᡝᡥᡝᠨ ᠪᡝ ᡨᡠᠸᠠᠨᠴᡳᡥᡳᠶᠠᡵᠠ ᠨᡳᠶᠠᠯᠮᠠ,jah@dai i uju be tuwancihiyara uncehen be tuwancihiyara niyalma,头舵人。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡠᠵᡠ ᡠᠨᠴᡝᡥᡝᠨ ᠵᠠᡶᠠᡵᠠ ᠨᡳᠶᠠᠯᠮᠠ ᡧᡠᡵᡠᠴᡳ,jah@dai i uju uncehen jafara niyalma Suruci,头舵水手。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡥᡡᡩᠠᡳ ᠨᡳᠶᠠᠯᠮᠠ,jah@dai i h@dai niyalma,商舶，船商。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡨᡝᠮᡤᡝᡨᡠ ᠪᡳᡨᡥᡝ,jah@dai i temgetu bithe,船头号票，指船头的证件。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡨᡠᡵᡳᡤᡝᠨ ᠪᠠᡳᡨᠠ ᠪᡝ ᠠᠯᡳᡶᡳ ᡳᠴᡳᡥᡳᠶᠠᡵᠠ ᡦᡠᠰᡝᠯᡳ,jah@dai i turigen baita be alifi icihiyara puseli,船行。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡩᠠ ᠨᡳᠶᠠᠯᠮᠠ,jah@dai i da niyalma,船户。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡩᠠᠯᠠᡥᠠ ᠨᡳᠶᠠᠯᠮᠠ,jah@dai i dalaha niyalma,船头。,6,836,836a
ᠵᠠᡥᡡᡩᠠᡳ ᡳ ᡶᠠᠯᡤᠠᡵᡳ ᡩᠠ,jah@dai i falgari da,船署长。,6,836,836a
ᠵᠠᡧᡠ,jaSu,〔名〕〈动〉早秋，飞禽名， muSu 别名之一。,6,839,839a
ᠵᠠᡨᠠ,jata,〔形〕无能的，无能耐的，能力弱的，碌碌无用的，无所作为的。,6,839,839a
ᠵᠠᡩᠠᡥᠠ,jadaha,〔名〕宿疾，残疾，又作 jadahan。,6,839,839a
ᠵᠠᡩᠠᡥᠠᠨ,jadahan,〔名〕= jadaha。,6,839,839a
ᠵᠠᡩᠠᡥᠠᠨ ᠨᡳᠮᡝᡴᡠ,jadahan nimeku,疾病。,6,839,839a
ᠵᠠᡩᠠᡥᠠᠯᠠᠮᠪᡳ,jadahalambi,〔不及〕变成宿疾，犯宿疾。,6,839,839a
ᠵᠠᡩᠠᡥᠠᠯᠠᡥᠠ ᠨᡳᠮᡝᡴᡠ,jadahalaha nimeku,宿疾，痼疾。,6,839,839a
ᠵᠠᡩᠠᡥᠠᠯᠠᡥᠠ ᠨᡳᠶᠠᠯᠮᠠ,jadahalaha niyalma,残废人。,6,839,839a
ᠵᠠᡩᡠᠨ ᠪᡳᡵᠠ,jadun bira,〈地〉札敦河，索伦名，又作几敦河，在黑龙江一带。,6,839,839b
ᠵᠠᡳ,jai,〔数〕第二。〔连〕①再，再则。②以及。,6,829,829a
ᠵᠠᡳ ᠨᡳᠶᡝᠩᠨᡳᠶᡝᡵᡳ 仲春，又作 ᠨᡳᠶᡝᠩᠨᡳᠶᡝᡵᡳ ᠵᠠᡳ ᠪᡳᠶᠠ,jai niyengniyeri 仲春，又作 niyengniyeri jai biya,春季第二个月，指农历二月。,6,829,829b
ᠵᠠᡳ ᠪᠣᠯᠣᡵᡳ 仲秋，又作 ᠪᠣᠯᠣᡵᡳ ᠵᠠᡳ ᠪᡳᠶᠠ,jai bolori 仲秋，又作 bolori jai biya,秋季第二个月，指农历八月。,6,829,829b
ᠵᠠᡳ ᠪᡳᡵᠠ,jai bira,〈地〉寨河，在黑龙江一带。,6,829,829b
ᠵᠠᡳ ᠴᡳᠮᠠᡵᡳ ᡤᡝᡵᡝᠮᡝ,jai cimari gereme,翌旦。,6,829,829b
ᠵᠠᡳ ᠵᠠᠯᠠᠨ ᡳ ᠣᠮᠣᠯᠣ,jai jalan i omolo,重孙，曾孙。,6,829,829b
ᠵᠠᡳ ᠵᡝᡵᡤᡳ,jai jergi,二等，二品。,6,829,829b
ᠵᠠᡳ ᠵᡝᡵᡤᡳ ᡥᡳᠶᠠ,jai jergi hiya,〈官〉二等侍卫。,6,829,829c
ᠵᠠᡳ ᠵᡝᡵᡤᡳ ᡧᡠᡶᠠ,jai jergi Sufa,二号手帕。,6,829,829b
ᠵᠠᡳ ᠵᡝᡵᡤᡳ ᡨᡠᡧᠠᠨ ᡩᡝ ᡴᡳᠴᡝᡥᡝ,jai jergi tuSan de kicehe,二等勤职，清代京察官员，凡被评为守谨、才平、政平或政勤、才平，年或青或壮或健者，为勤职，列为二等，称二等勤职。,6,829,829c
ᠵᠠᡳ ᠵᡝᡵᡤᡳ ᡩᠣᠰᡳᡴᠠᠰᡳ,jai jergi dosikasi,二甲赐进士出身。,6,829,829c
ᠵᠠᡳ ᠵᡠᠸᠠᡵᡳ 仲夏，又作 ᠵᡠᠸᠠᡵᡳ ᠵᠠᡳ ᠪᡳᠶᠠ,jai juwari 仲夏，又作 juwari jai biya,夏季第二个月，指农历五月。,6,829,829b
ᠵᠠᡳ ᠵᡳᠩᡴᡳᠨᡳ ᠣᠪᡠᠮᡝ ᠰᡳᠨᡩᠠᡵᠠ ᠪᡝ ᠪᠠᡳᠮᡝ ᠸᡝᠰᡳᠮᠪᡠᠮᠪᡳ,jai jingkini obume sindara be baime wesimbumbi,再请实授。,6,829,829c
ᠵᠠᡳ ᠵᡳᡩᡝᡵᡝ ᠠᠨᡳᠶᠠ,jai jidere aniya,后年。,6,829,829c
ᠵᠠᡳ ᡝᠮᡠ ᠠᠨᡳᠶᠠ ᡳᠯᡳᠨᠵᠠᠮᠪᡳ,jai emu aniya ilinjambi,再留一年。,6,829,829b
ᠵᠠᡳ ᡝᠮᡠ ᠮᡠᡩᠠᠨ ᡨᡠᡧᠠᠨ ᡩᡝ ᠪᡳᠪᡠᠮᠪᡳ,jai emu mudan tuSan de bibumbi,再留一任。,6,829,829b
ᠵᠠᡳ ᡝᡵᡝᡵᡝ ᠪᠠ ᠠᡴᡡ,jai erere ba ak@,无所复望。,6,829,829b
ᠵᠠᡳ ᡨᡠᠸᡝᡵᡳ仲冬，又作 ᡨᡠᠸᡝᡵᡳ ᠵᠠᡳ ᠪᡳᠶᠠ,jai tuweri仲冬，又作 tuweri jai biya,冬季第二个月，指农历十一月。,6,829,829b
ᠵᠠᡳ ᡳᠨᡝᠩᡤᡳ ᡳ ᡝᡵᡩᡝ,jai inenggi i erde,凌晨，次日早晨。,6,829,829b
ᠵᠠᡳᠯᠠᠪᡠᠮᠪᡳ,jailabumbi,〔及〕① jailambi 的使动、被动态。②移开，挪开，搬开，拉开，赶开，弄离开。③推卸，推委。,6,829,829c
ᠵᠠᡳᠯᠠᠪᡠᠮᡝ ᠪᠠᠯᡥᠠᠮᠪᡳ,jailabume balhambi,出痘子时，以猪饽饽还愿，欲躲避之。,6,829,829c
ᠵᠠᡳᠯᠠᠪᡠᠮᡝ ᠪᠠᡳᠮᡝ ᠸᡝᠰᡳᠮᠪᡠᡥᡝ ᠪᡠᡴᡩᠠᡵᡳ,jailabume baime wesimbuhe bukdari,奏请回避折。,6,829,829c
ᠵᠠᡳᠯᠠᠪᡠᠮᡝ ᡤᠠᠮᠠᡵᠠ ᡤᡳᠰᡠᠨ,jailabume gamara gisun,回护之言。,6,829,829c
